 epoch      loss_v        runtime(s)
 10040  174.155457    757.8872
 10050   71.676361    758.6035
 10060  160.765594    759.3644
 10070   71.622948    760.1158
 10080  236.447159    760.8381
 10090  297.203247    761.6137
 10100  496.121185    762.3947
 10110  115.471581    763.1247
 10120   99.875603    763.8470
 10130  137.892975    764.7404
 10140  127.996841    765.4849
 10150  241.249649    766.3139
 10160  110.057007    767.0196
 10170  116.341209    767.7699
 10180  125.520622    768.5001
 10190  141.288635    769.2749
 10200   93.974167    769.9978
 10210  179.943451    770.7269
 10220  220.899796    771.5179
 10230  136.197052    772.2749
 10240  144.323364    772.9992
 10250  248.021652    773.7344
 10260  269.575165    774.4379
 10270  114.510147    775.1656
 10280  183.562744    775.9203
 10290   65.553955    776.7627
 10300   88.488754    777.4855
 10310  137.520111    778.2150
 10320   72.151176    778.9364
 10330  117.548805    779.7029
 10340  551.322571    780.4435
 10350  706.126343    781.2053
 10360  258.859863    781.9339
 10370   87.490326    782.6584
 10380  696.041992    783.3984
 10390   64.557922    784.1197
 10400  242.990799    784.8973
 10410  245.960388    785.6534
 10420  733.370361    786.3750
 10430  941.561646    787.1133
 10440  103.076683    787.8417
 10450  150.345856    788.5718
 10460   66.446953    789.3025
 10470   74.885490    790.0251
 10480  140.316666    790.7581
 10490  127.156738    791.5833
 10500  219.449631    792.3451
 10510  336.762817    793.1283
 10520  257.434906    794.0382
 10530  303.028839    794.8240
 10540  105.203171    795.5738
 10550  128.875671    796.3082
 10560   90.648842    797.0390
 10570  188.903900    797.8383
 10580   89.203125    798.5777
 10590   79.308945    799.3045
 10600  191.555740    800.0026
 10610  133.677017    800.7162
 10620  344.129456    801.4472
 10630   97.222580    802.1691
 10640  257.922485    802.9197
 10650  180.683136    803.6267
 10660   77.941498    804.3369
 10670  182.300323    805.0442
 10680  152.545517    805.7593
 10690  117.432915    806.4811
 10700  197.676590    807.1825
 10710  181.739288    807.8839
 10720   90.261879    808.5935
 10730  256.202484    809.3244
 10740  195.646210    810.0595
 10750  139.340363    810.7716
 10760   63.614243    811.5975
 10770  261.445709    812.3915
 10780  204.678604    813.1334
 10790   65.538589    813.8912
 10800  345.056671    814.7477
 10810  153.111313    815.5149
 10820  132.652390    816.3093
 10830  168.462799    817.0296
 10840  133.301041    817.7735
 10850  287.760895    818.5198
 10860   73.116180    819.2914
 10870   88.410156    820.1092
 10880  523.303406    820.9179
 10890  379.004059    821.6792
 10900  244.332230    822.4447
 10910   99.623741    823.1971
 10920  177.349884    824.0361
 10930  151.969131    824.8479
 10940  111.315430    825.6482
 10950  374.019958    826.4265
 10960  271.445618    827.1760
 10970  118.540909    827.9183
 10980  118.876747    828.6878
 10990  182.575806    829.4285
 11000  134.742386    830.1596
 11010  663.477112    830.8959
 11020  102.714554    831.6184
 11030  149.003494    832.4056
 11040  368.622375    833.1953
 11050  362.848511    833.9677
 11060  499.449341    834.7148
 11070  466.802979    835.4464
 11080  140.005615    836.1905
 11090  218.946228    836.9433
 11100   73.175354    837.7127
 11110  206.289337    838.4716
 11120   76.084869    839.2448
 11130   86.963936    840.0039
 11140  122.715919    840.7569
 11150  445.105896    841.5068
 11160  611.816406    842.3389
 11170  348.374756    843.1138
 11180  347.449860    843.8596
 11190  208.587433    844.7745
 11200  362.187256    845.5500
 11210  162.555145    846.2977
 11220  109.203629    847.0647
 11230  228.163269    847.7902
 11240   86.536072    848.5209
 11250  426.885559    849.2785
 11260  376.157684    850.0804
 11270  305.497894    850.9737
 11280  264.636902    852.0208
 11290  175.173798    852.9607
 11300  189.701599    853.6744
 11310  749.351868    854.4343
 11320  487.820587    855.1965
 11330  849.580627    855.9683
 11340  164.386536    856.7469
 11350  203.837799    857.5077
 11360   97.511292    858.2858
 11370  345.687897    859.0860
 11380  106.531769    859.9326
 11390  270.949463    860.8264
 11400  131.148071    861.7903
 11410  129.892471    862.8017
 11420   96.505173    863.7384
 11430  376.010864    864.7066
 11440  238.048782    865.5103
 11450  615.314575    866.2851
 11460  357.350342    867.1044
 11470  182.328354    867.9196
 11480  148.487976    868.9146
 11490  138.413651    870.0055
 11500   69.179932    871.0932
 11510   98.688644    872.1703
 11520   74.832054    873.1179
 11530  198.755219    874.0111
 11540   91.160095    874.8247
 11550  331.583710    875.6289
 11560  168.543442    876.4355
 11570  143.302429    877.1968
 11580   86.556007    877.9560
 11590   99.585220    878.6955
 11600  303.962189    879.4445
 11610  122.095512    880.2253
 11620  151.349365    881.0249
 11630  131.621674    881.8138
 11640  221.035950    882.6601
 11650  156.743927    883.4738
 11660  101.378876    884.2531
 11670  129.820465    885.1064
 11680  335.649078    885.9533
 11690  211.101318    886.7587
 11700  157.165863    887.5532
 11710  177.411972    888.2938
 11720  172.802246    889.1051
 11730  215.104095    889.9442
 11740  131.123016    890.7317
 11750  111.487061    891.4730
 11760  223.720917    892.2383
 11770  207.459259    893.1539
 11780  411.794525    893.9735
 11790   89.426865    894.8044
 11800  336.433105    895.5533
 11810   88.834915    896.3640
 11820  195.756226    897.0800
 11830   98.881073    897.8043
 11840  242.946075    898.5101
 11850   73.352806    899.2238
 11860  179.584473    900.0040
 11870  165.335205    900.7412
 11880  120.576996    901.4878
 11890  299.263702    902.2187
 11900  228.185486    902.9727
 11910  394.132141    903.6972
 11920   93.064171    904.4184
 11930  160.718567    905.1962
 11940  380.032928    905.9973
 11950  103.923386    906.7645
 11960   85.061371    907.4863
 11970  266.760559    908.2143
 11980  377.420807    908.9456
 11990   64.455643    909.6768
 12000  243.075928    910.4126
 12010   82.176201    911.2660
 12020  198.730743    912.0265
 12030  192.274765    912.7711
 12040  218.184372    913.5311
 12050  209.358734    914.3148
 12060   94.939583    915.0537
 12070   94.881668    915.8585
 12080  153.643784    916.6203
 12090   68.323906    917.3997
 12100  115.041016    918.1638
 12110  242.330551    918.9293
 12120  179.923157    919.6975
 12130  117.684227    920.4384
 12140   70.769585    921.1799
 12150  400.490051    921.9294
 12160   64.482147    922.6808
 12170  464.709930    923.4401
 12180   90.844505    924.1956
 12190  222.545639    924.9939
 12200  140.754669    925.7575
 12210   71.370277    926.5393
 12220   92.247757    927.2790
 12230  176.846375    928.0430
 12240  114.872772    928.7937
 12250  178.321762    929.5467
 12260  100.681366    930.2904
 12270  248.201279    931.0458
 12280  415.510468    931.8258
 12290   62.076527    932.6515
 12300  251.757980    933.4491
 12310  135.483002    934.2389
 12320   62.589935    935.0199
 12330   87.399353    935.8355
 12340  213.833801    936.6622
 12350  233.724213    937.4045
 12360  135.768677    938.1706
 12370  200.699448    938.9719
 12380  108.410698    939.7297
 12390  364.312225    940.5070
 12400  229.016891    941.2986
 12410  627.845825    942.1560
 12420   90.824486    942.9719
 12430   98.463913    943.7283
 12440  109.266350    944.4763
 12450  195.709061    945.2972
 12460   76.186844    946.1735
 12470   76.525856    946.9600
 12480  132.855957    947.7443
 12490  424.143829    948.5147
 12500   82.859146    949.2707
 12510  360.462585    950.0405
 12520  159.524902    950.8101
 12530  108.762436    951.6131
 12540  182.450546    952.4119
 12550  198.361679    953.1689
 12560  146.672363    953.9354
 12570  125.423019    954.7242
 12580  128.275406    955.5442
 12590  112.256287    956.3238
 12600  159.770569    957.1121
 12610  486.830475    957.8888
 12620   89.089630    958.6590
 12630  141.579788    959.4122
 12640  245.659302    960.1801
 12650  204.438614    960.9273
 12660  103.154053    961.6975
 12670   74.250816    962.4977
 12680  120.667450    963.2411
 12690  301.642334    963.9937
 12700   88.394127    964.7610
 12710  192.574417    965.5265
 12720  146.414261    966.3320
 12730   75.733643    967.1034
 12740  141.966309    967.8787
 12750  413.132782    968.6537
 12760  146.521408    969.3848
 12770  240.210541    970.2248
 12780  393.240326    971.1630
 12790  303.556976    971.9492
 12800  384.721802    972.7055
 12810  155.992874    973.4863
 12820  209.255371    974.2890
 12830   76.610367    975.0680
 12840  101.294044    975.8831
 12850  144.741104    976.8247
 12860   68.297569    977.6024
 12870  293.226868    978.3523
 12880  158.967957    979.1026
 12890   64.250549    979.8543
 12900  117.111679    980.5848
 12910   75.327797    981.3456
 12920  159.651947    982.1123
 12930  108.452545    982.8445
 12940  190.460815    983.6160
 12950   75.462700    984.3906
 12960   89.557739    985.1432
 12970  197.333557    985.9385
 12980  117.938812    986.7056
 12990  151.082077    987.4339
 13000   75.764626    988.1622
 13010  206.404022    988.9361
 13020   80.876099    989.6870
 13030  221.609100    990.4506
 13040  488.531494    991.1748
 13050   93.126129    991.9116
 13060   92.766617    992.6449
 13070  155.782730    993.4254
 13080  127.922310    994.1776
 13090  100.489151    994.9161
 13100  282.760223    995.6874
 13110   68.542152    996.4970
 13120  185.648453    997.2238
 13130  108.194290    998.0014
 13140   86.968460    998.7777
 13150  182.836823    999.5073
 13160  153.527817   1000.2275
 13170   70.049088   1000.9726
 13180  153.664398   1001.7079
 13190   63.688896   1002.4681
 13200   88.202339   1003.2548
 13210  187.696671   1004.0485
 13220  123.869995   1004.7723
 13230  231.774307   1005.5140
 13240  350.350037   1006.3405
 13250   76.732147   1007.0991
 13260  166.237274   1007.8458
 13270  109.415070   1008.6048
 13280  195.837219   1009.3667
 13290   62.912411   1010.1124
 13300   65.738930   1010.8684
 13310  121.340019   1011.6210
 13320   70.118774   1012.3637
 13330   66.219307   1013.1283
 13340   64.736145   1013.9055
 13350  264.021973   1014.6926
 13360  232.914200   1015.4765
 13370  169.446747   1016.2543
 13380  165.733002   1017.0222
 13390   80.011169   1017.7691
 13400   80.701210   1018.5247
 13410   64.311501   1019.2663
 13420  225.396973   1020.0394
 13430  269.604370   1020.8255
 13440   77.131668   1021.5851
 13450   65.325264   1022.3539
 13460   62.399200   1023.1360
 13470  100.625877   1023.8845
 13480  211.038879   1024.6434
 13490  131.602936   1025.3788
 13500   71.605301   1026.1668
 13510  209.996490   1026.9468
 13520  266.545898   1027.6835
 13530  382.374237   1028.4410
 13540  453.802399   1029.2147
 13550  195.730865   1029.9642
 13560  224.670975   1030.7180
 13570  456.219055   1031.4790
 13580  181.740372   1032.2137
 13590  252.170242   1032.9758
 13600   99.186775   1033.7299
 13610  340.335907   1034.4981
 13620  105.214134   1035.2476
 13630  645.455994   1036.0216
 13640  383.396301   1036.8369
 13650  145.240402   1037.6125
 13660   76.916168   1038.3825
 13670   74.758575   1039.1124
 13680   64.693863   1039.8442
 13690   71.859467   1040.5953
 13700   77.955521   1041.3801
 13710  162.686279   1042.1269
 13720   72.052505   1042.8759
 13730  399.302155   1043.6278
 13740   79.727600   1044.3726
 13750  136.130783   1045.1762
 13760  131.173187   1045.9548
 13770  248.899109   1046.7424
 13780  500.755005   1047.5054
 13790  130.108261   1048.2661
 13800  130.142670   1049.0088
 13810  146.165085   1049.7913
 13820  108.640839   1050.5637
 13830  422.673950   1051.2915
 13840  127.270203   1052.0501
 13850   78.947113   1052.8001
 13860  206.229095   1053.5762
 13870  287.809143   1054.3292
 13880  337.737061   1055.0771
 13890   69.621384   1055.8568
 13900  404.491516   1056.6507
 13910  392.316742   1057.4105
 13920   62.849003   1058.1399
 13930   84.514023   1058.9135
 13940   62.756096   1059.6894
 13950  121.947906   1060.4471
 13960  123.098206   1061.1768
 13970  402.629333   1061.9017
 13980   81.875832   1062.6389
 13990   98.518219   1063.3817
 14000  146.960022   1064.1119
 14010  351.882690   1064.8848
 14020   69.726135   1065.6614
 14030  153.195831   1066.5171
 14040  172.412003   1067.2911
 14050   84.737045   1068.0205
 14060  160.489685   1068.8031
 14070  107.283943   1069.6472
 14080  411.032867   1070.4212
 14090  105.673058   1071.2597
 14100  106.696808   1072.0510
 14110   98.419411   1072.8371
 14120  136.476242   1073.6488
 14130  206.992920   1074.3871
 14140   78.531502   1075.1571
 14150  144.931305   1075.9793
 14160  112.768738   1076.7919
 14170  201.519241   1077.6466
 14180  201.729568   1078.4928
 14190  204.118561   1079.3658
 14200  115.462715   1080.1580
 14210  122.496376   1081.0046
 14220   73.967003   1081.8391
 14230  137.927094   1082.6536
 14240  660.188904   1083.4122
 14250  486.445587   1084.2113
 14260   79.726921   1084.9834
 14270   93.626968   1085.7419
 14280  216.924408   1086.5569
 14290  169.695831   1087.2981
 14300  188.802032   1088.0466
 14310  152.947800   1088.8442
 14320  296.660706   1089.5783
 14330  106.892456   1090.3236
 14340  124.101921   1091.0668
 14350   64.305153   1091.7960
 14360  150.463806   1092.5273
 14370   84.086861   1093.2571
 14380  367.622101   1093.9695
 14390   91.572586   1094.6847
 14400  227.832153   1095.3879
 14410  107.500206   1096.1591
 14420   83.183395   1096.9246
 14430   72.283760   1097.6445
 14440  440.501434   1098.3991
 14450  288.707458   1099.1307
 14460   84.999565   1099.8723
 14470   89.817101   1100.5899
 14480  195.922409   1101.3271
 14490  161.807434   1102.0737
 14500   73.013802   1102.8260
 14510  175.325897   1103.5887
 14520  196.189194   1104.3101
 14530  342.024628   1105.0281
 14540  182.562088   1105.7851
 14550   83.580032   1106.5891
 14560  196.547760   1107.3097
 14570  129.148712   1108.0882
 14580  469.672119   1108.8118
 14590   86.474075   1109.5306
 14600  134.186920   1110.3841
 14610  306.830597   1111.2296
 14620  263.136932   1111.9980
 14630  163.994751   1112.7411
 14640  202.736008   1113.5022
 14650  467.071564   1114.2710
 14660  175.353043   1115.0341
 14670   62.975788   1115.8386
 14680  131.875824   1116.6387
 14690  132.974869   1117.3762
 14700   79.611000   1118.1599
 14710   79.868980   1118.9247
 14720  264.564178   1119.6885
 14730   85.196289   1120.4048
 14740  130.469299   1121.1549
 14750  491.488983   1121.8987
 14760  244.612045   1122.6510
 14770   77.732582   1123.3712
 14780  206.849136   1124.1240
 14790  132.345367   1124.8777
 14800  158.502899   1125.6058
 14810  256.391602   1126.3586
 14820   95.577820   1127.1085
 14830  159.901688   1127.8445
 14840   77.748405   1128.5924
 14850   61.304146   1129.3555
 14860  192.602081   1130.0542
 14870  136.646332   1130.7857
 14880   84.909485   1131.5265
 14890  296.913422   1132.2422
 14900   77.060669   1132.9736
 14910   69.320061   1133.7347
 14920  174.159042   1134.4731
 14930  233.814682   1135.2793
 14940  123.903549   1136.0681
 14950  147.209839   1136.8764
 14960  361.540527   1137.7439
 14970   80.473892   1138.5073
 14980  218.684570   1139.2417
 14990  155.950775   1140.0240
 15000  228.980316   1140.9079
 15010  191.822937   1141.7342
 15020  267.674500   1142.5154
 15030  169.441116   1143.3170
 15040  485.457184   1144.0949
 15050  120.930908   1144.8395
 15060  211.677505   1145.6586
 15070  123.097656   1146.4636
 15080  318.929718   1147.2469
 15090  322.344818   1148.0077
 15100  177.277786   1148.7968
 15110  294.758850   1149.5616
 15120  101.346947   1150.3214
 15130  101.079697   1151.1815
 15140  100.640335   1151.9779
 15150  175.837250   1152.7920
 15160   94.640015   1153.6165
 15170  201.611877   1154.3772
 15180  158.435303   1155.1832
 15190   81.600250   1155.9288
 15200   77.467537   1156.7042
 15210  100.415009   1157.4909
 15220  231.979767   1158.2363
 15230  152.257904   1158.9824
 15240  115.446365   1159.6887
 15250  304.896484   1160.4479
 15260   84.850487   1161.2139
 15270  272.108521   1161.9506
 15280  152.619934   1162.6821
 15290   73.887604   1163.4372
 15300   80.998596   1164.1689
 15310   66.698242   1164.9996
 15320   74.196045   1165.8108
 15330  154.562897   1166.5816
 15340  246.205444   1167.3133
 15350  214.336655   1168.0497
 15360  307.509277   1168.7766
 15370   78.725876   1169.5090
 15380  379.771118   1170.2657
 15390  125.588379   1171.0237
 15400  195.338318   1171.7455
 15410  141.242706   1172.4727
 15420  123.589081   1173.2991
 15430  281.083679   1174.0578
 15440  501.780243   1174.7981
 15450   86.360008   1175.5491
 15460  219.617828   1176.3140
 15470   68.284317   1177.0895
 15480  214.754822   1177.8532
 15490   64.707924   1178.5799
 15500   76.880783   1179.3238
 15510   63.097397   1180.0688
 15520   90.947113   1180.8637
 15530   82.317276   1181.6262
 15540  178.715042   1182.3498
 15550  452.816895   1183.1247
 15560  121.393372   1183.8733
 15570   97.956367   1184.6040
 15580   85.049110   1185.3523
 15590  182.262436   1186.1446
 15600  127.918777   1186.9104
 15610  171.300995   1187.7301
 15620   86.136688   1188.5337
 15630   78.466888   1189.3303
 15640   66.555573   1190.1053
 15650  169.787216   1190.8646
 15660  398.745911   1191.6351
 15670  514.614319   1192.3921
 15680  257.461029   1193.1768
 15690  152.662689   1193.9223
 15700   65.128754   1194.7065
 15710   99.626373   1195.4836
 15720   71.528519   1196.2803
 15730  115.520523   1197.0284
 15740  344.891449   1197.7983
 15750  179.233185   1198.5340
 15760  501.870270   1199.3222
 15770  430.703827   1200.0577
 15780  459.795105   1200.8835
 15790   85.521881   1201.6249
 15800  135.485077   1202.3703
 15810  405.125916   1203.0905
 15820   93.704041   1203.8345
 15830  205.984985   1204.5620
 15840   67.058563   1205.3155
 15850  149.716721   1206.1260
 15860  177.203812   1206.8797
 15870  232.822327   1207.6223
 15880  129.514282   1208.3865
 15890  227.200714   1209.1238
 15900   90.376549   1209.8551
 15910   81.669357   1210.5894
 15920  109.628334   1211.3336
 15930   85.006294   1212.0805
 15940   63.523079   1212.8315
 15950  143.501938   1213.5572
 15960  101.461838   1214.3364
 15970  507.015289   1215.1172
 15980  275.645020   1215.9322
 15990  117.335190   1216.7174
 16000  134.320297   1217.4708
 16010  114.763916   1218.2037
 16020  319.565460   1218.9424
 16030  208.795395   1219.7036
 16040  258.090149   1220.4381
 16050   94.057144   1221.1808
 16060  467.071106   1221.9019
 16070  207.893738   1222.6247
 16080   91.881104   1223.3814
 16090  144.414917   1224.0980
 16100   66.096397   1224.8412
 16110   89.723671   1225.5642
 16120  536.817261   1226.3793
 16130  195.296814   1227.1633
 16140   85.466339   1227.8861
 16150  369.158112   1228.6021
 16160  129.190460   1229.3459
 16170  203.429977   1230.1195
 16180  136.328217   1230.8453
 16190  367.826355   1231.5921
 16200  201.717072   1232.2935
 16210  226.482910   1232.9946
 16220   91.544609   1233.7321
 16230   97.199165   1234.5076
 16240  114.743652   1235.2253
 16250  158.529373   1235.9833
 16260  183.728119   1236.7455
 16270  163.545547   1237.4811
 16280   82.086456   1238.1918
 16290  160.796967   1238.9232
 16300  288.572235   1239.6936
 16310  139.650574   1240.4722
 16320  165.096741   1241.2679
 16330  101.779297   1242.0822
 16340  270.507507   1242.8582
 16350  153.228241   1243.6622
 16360  110.190895   1244.4053
 16370  913.809814   1245.1281
 16380  598.739807   1245.9340
 16390  845.655701   1246.7897
 16400   96.259705   1247.5718
 16410  201.862869   1248.3666
 16420  211.091614   1249.0956
 16430  374.143005   1249.8518
 16440  129.181900   1250.6145
 16450  164.477539   1251.3789
 16460  635.572815   1252.1567
 16470  128.423798   1252.9132
 16480  100.682938   1253.6688
 16490  468.704010   1254.3852
 16500  101.567963   1255.1246
 16510  457.060638   1255.8708
 16520  106.512642   1256.6297
 16530   77.698517   1257.3746
 16540  218.402298   1258.0923
 16550  159.329346   1258.8719
 16560  170.881973   1259.6151
 16570  120.742676   1260.3797
 16580  127.144424   1261.1135
 16590  204.541870   1261.8588
 16600  143.967346   1262.6456
 16610  149.215271   1263.3789
 16620  103.156601   1264.1968
 16630  126.622871   1265.0036
 16640  143.391479   1265.7516
 16650  112.492271   1266.5951
 16660  424.914825   1267.3346
 16670  108.972275   1268.0606
 16680  143.504990   1268.8245
 16690  196.515900   1269.5554
 16700  401.457428   1270.3496
 16710  110.226250   1271.1366
 16720   69.687294   1272.1792
 16730   67.686440   1273.1365
 16740  233.371124   1274.0292
 16750   85.027283   1275.0874
 16760  103.798141   1276.1441
 16770  157.392044   1277.0814
 16780  141.709106   1277.8661
 16790  157.996857   1278.6370
 16800   73.887810   1279.4123
 16810  178.337280   1280.2280
 16820  225.673782   1280.9612
 16830   89.984467   1281.7178
 16840  101.757935   1282.5546
 16850  221.605011   1283.2875
 16860  120.628967   1284.2585
 16870  288.586639   1285.1904
 16880   89.439156   1286.0194
 16890  137.876404   1286.7779
 16900  129.734299   1287.5738
 16910  187.747803   1288.3629
 16920  118.867065   1289.1822
 16930  136.166580   1289.9780
 16940   94.972023   1290.7636
 16950  199.886185   1291.5603
 16960  128.912277   1292.4395
 16970  160.398834   1293.1987
 16980  108.844040   1293.9772
 16990  304.793335   1294.7395
 17000  132.402039   1295.5992
 17010  106.049118   1296.3328
 17020  224.410202   1297.0682
 17030  140.313934   1297.7964
 17040   72.382523   1298.5393
 17050   89.747086   1299.3169
 17060  342.280029   1300.1088
 17070  223.967651   1300.8488
 17080  131.649872   1301.5792
 17090  230.124329   1302.3844
 17100  424.404663   1303.1063
 17110   87.843086   1303.8633
 17120  295.962097   1304.6099
 17130  359.612152   1305.3793
 17140   68.735489   1306.1598
 17150  172.151535   1306.8937
 17160  229.432922   1307.6445
 17170   76.149879   1308.3819
 17180  153.374359   1309.2608
 17190  205.780182   1309.9839
 17200  117.123795   1310.7467
 17210  132.265030   1311.4791
 17220  624.663635   1312.2193
 17230  306.831970   1312.9576
 17240   72.009987   1313.6792
 17250  118.629929   1314.4394
 17260  182.594727   1315.2381
 17270  225.355469   1316.0245
 17280  405.875519   1316.7735
 17290  181.075867   1317.4836
 17300  204.364532   1318.2826
 17310   74.596687   1318.9951
 17320  260.904449   1319.7435
 17330  136.546219   1320.4840
 17340   96.877922   1321.2631
 17350   92.632683   1322.0303
 17360  194.961609   1322.8130
 17370   75.489777   1323.5887
 17380  102.925568   1324.3864
 17390  424.970856   1325.1601
 17400   67.338387   1325.9283
 17410  207.357742   1326.6995
 17420  187.243179   1327.4513
 17430  276.597351   1328.1911
 17440   77.563736   1328.9735
 17450   68.184059   1329.7116
 17460  159.646332   1330.4607
 17470  119.676468   1331.2177
 17480   64.080734   1331.9595
 17490   73.529129   1332.7112
 17500   74.856972   1333.4745
 17510  308.250977   1334.2152
 17520  151.824799   1334.9642
 17530  128.978729   1335.7938
 17540  214.892914   1336.5556
 17550  101.735237   1337.2821
 17560  251.325500   1338.0084
 17570  247.659546   1338.7490
 17580  243.889130   1339.4781
 17590  365.627350   1340.2042
 17600  334.129395   1340.9612
 17610   70.974747   1341.7242
 17620   81.318825   1342.4723
 17630  101.448250   1343.2236
 17640   69.098106   1343.9510
 17650   98.580490   1344.7044
 17660  146.245483   1345.5018
 17670  189.837860   1346.3322
 17680  286.190186   1347.1067
 17690  249.418869   1347.8824
 17700   90.332703   1348.5990
 17710   88.054382   1349.3509
 17720  258.946777   1350.1105
 17730  319.609009   1350.8803
 17740  161.503082   1351.6336
 17750   63.734005   1352.4211
 17760   88.678314   1353.1912
 17770  239.104889   1353.9814
 17780   70.480583   1354.7351
 17790  616.200317   1355.5248
 17800  418.096252   1356.2935
 17810  120.668510   1357.0998
 17820  249.709686   1357.8190
 17830  111.916870   1358.5658
 17840  115.437157   1359.3082
 17850  205.130890   1360.0977
 17860  613.343811   1360.8881
 17870  289.025269   1361.7330
 17880  265.271149   1362.5267
 17890  107.976013   1363.2815
 17900  326.201447   1364.0501
 17910  108.528687   1364.7744
 17920  258.079010   1365.4993
 17930   93.340302   1366.2749
 17940  379.068542   1367.0350
 17950  438.322266   1367.7900
 17960   67.698936   1368.5163
 17970   84.140671   1369.3336
 17980  189.842529   1370.0792
 17990   64.597473   1370.8376
 18000  122.830902   1371.5759
 18010  285.725800   1372.3619
 18020  171.261551   1373.1053
 18030  137.311035   1373.8167
 18040  316.570557   1374.5624
 18050  302.607666   1375.2978
 18060  101.810516   1376.0311
 18070   74.040802   1376.7983
 18080  107.013191   1377.5364
 18090  144.094543   1378.2491
 18100  148.365982   1378.9720
 18110  103.362991   1379.7253
 18120   80.774742   1380.4877
 18130  109.875000   1381.2360
 18140   88.982727   1381.9701
 18150  101.540649   1382.7481
 18160  122.004379   1383.5091
 18170   65.295502   1384.2863
 18180  153.703491   1385.0610
 18190  267.472778   1385.8335
 18200   97.178040   1386.6085
 18210  116.589264   1387.3524
 18220  145.686661   1388.1386
 18230  181.809296   1388.9803
 18240   90.123413   1389.7781
 18250  142.369370   1390.5479
 18260  236.655716   1391.3162
 18270  161.709595   1392.0857
 18280  229.699371   1392.9033
 18290  134.136200   1393.7042
 18300  172.627670   1394.4562
 18310  293.694824   1395.2873
 18320  286.664917   1396.0637
 18330  151.372086   1396.9118
 18340  268.383057   1397.6841
 18350  290.699341   1398.4342
 18360  467.394318   1399.2021
 18370  137.463318   1399.9757
 18380  283.648529   1400.7572
 18390  138.322800   1401.5973
 18400  133.192078   1402.3514
 18410  105.086914   1403.1265
 18420  156.918457   1403.8970
 18430   94.886436   1404.7189
 18440  119.879715   1405.5271
 18450  206.155228   1406.3192
 18460  136.965668   1407.0850
 18470  119.576027   1407.8451
 18480  251.444199   1408.6120
 18490  196.371994   1409.3705
 18500   80.443504   1410.1402
 18510  113.770782   1410.9381
 18520  142.389557   1411.6639
 18530  119.624741   1412.4342
 18540  369.363251   1413.2557
 18550  834.375732   1414.0586
 18560   81.291801   1414.8257
 18570  321.630981   1415.5638
 18580  189.814484   1416.3235
 18590  102.426613   1417.0744
 18600   82.272591   1417.8867
 18610  125.752800   1418.6310
 18620  140.701019   1419.4664
 18630  451.511932   1420.2099
 18640  286.307556   1421.0993
 18650  110.486603   1421.8752
 18660  174.845734   1422.6291
 18670  119.871262   1423.3440
 18680   74.415253   1424.0817
 18690  142.702972   1424.8380
 18700  472.728210   1425.5653
 18710   95.711487   1426.2690
 18720  215.270538   1427.0172
 18730   95.106827   1427.7119
 18740   68.045494   1428.4593
 18750  193.737045   1429.1699
 18760  145.154205   1430.0575
 18770  151.802032   1430.9703
 18780   91.470322   1431.8058
 18790  282.326843   1432.5792
 18800  262.657715   1433.3477
 18810  132.293701   1434.1321
 18820   81.437996   1434.9113
 18830  127.978531   1435.7116
 18840  218.005676   1436.4745
 18850   83.594223   1437.2158
 18860  150.222931   1438.0070
 18870   88.298988   1438.8122
 18880   68.137131   1439.5773
 18890  294.981232   1440.3340
 18900  112.333298   1441.0722
 18910  239.226135   1441.8718
 18920   76.032402   1442.7080
 18930   72.239769   1443.4751
 18940  126.987793   1444.3442
 18950  250.127960   1445.1746
 18960  101.430344   1445.9414
 18970  142.427414   1446.6673
 18980   67.567451   1447.4474
 18990  244.980133   1448.1471
 19000  216.089920   1448.8750
 19010   86.682838   1449.6021
 19020  166.221649   1450.3512
 19030  272.912018   1451.0987
 19040   75.910934   1451.8402
 19050  179.066452   1452.5999
 19060   95.500679   1453.3254
 19070  167.641937   1454.0569
 19080  217.535614   1454.8109
 19090  137.832397   1455.5251
 19100  190.853790   1456.2765
 19110   77.898758   1457.0284
 19120  153.284302   1457.7550
 19130  356.600098   1458.4680
 19140  115.762238   1459.1871
 19150   86.466614   1459.9189
 19160   86.017258   1460.6449
 19170  229.118073   1461.3882
 19180  223.070648   1462.1735
 19190   76.830765   1462.9548
 19200  128.208786   1463.8093
 19210  208.240387   1464.6374
 19220   80.377167   1465.4442
 19230  208.960464   1466.2778
 19240  283.397430   1467.0045
 19250  177.855453   1467.7554
 19260  182.989166   1468.5551
 19270  265.168488   1469.2915
 19280  283.642944   1470.0513
 19290  264.472870   1470.7665
 19300  135.506775   1471.5491
 19310  115.457336   1472.2819
 19320  127.307892   1473.0278
 19330  392.027435   1473.7720
 19340  171.764496   1474.5454
 19350   90.025543   1475.2634
 19360  303.782898   1475.9649
 19370  223.725784   1476.6776
 19380  475.657532   1477.4431
 19390  312.964142   1478.2110
 19400  512.303955   1478.9652
 19410  472.732574   1479.7397
 19420  319.426575   1480.4837
 19430  236.604950   1481.2060
 19440  103.683411   1482.0020
 19450   73.242294   1482.7110
 19460   92.658234   1483.4835
 19470  120.515549   1484.1880
 19480  573.477478   1484.9723
 19490  121.445923   1485.7482
 19500  199.287674   1486.4896
 19510  180.831360   1487.2161
 19520  189.728577   1487.9645
 19530   67.015793   1488.7369
 19540  150.697083   1489.5132
 19550   99.952667   1490.2766
 19560  341.651428   1491.0511
