main,curl,boundary,energy,div,multiplier
26.479585998698937,0.46171740368953507,0.07576724863525361,18.56467881503525,4.4060856932702946e-33,0.46171740368953507
48.80344706193682,1.2589506002788298,0.17425721139945877,20.860437797264844,8.513898381555344e-33,1.2589506002788298
121.59912063412757,0.8666447893429632,0.7912757281991529,15.687842759224427,5.7830389504717295e-33,0.866644789342963
85.79384529341067,1.067060602124293,0.2526686311564719,21.203699757432634,5.529824107627641e-33,1.0670606021242928
69.73440530919464,0.6049468401445822,0.13421768727332176,17.741071630115595,2.6215446428635055e-33,0.6049468401445822
65.93980190934599,0.5343809349738218,0.0290626706909011,18.75084835390005,2.0483021271623573e-33,0.5343809349738218
66.62495515771761,0.4351001500287181,0.013859804292216093,19.032880976668697,1.3634707023650247e-33,0.4351001500287179
67.5762805464823,0.34990264911308633,0.026207809285112002,18.504302308969848,9.488064930789018e-34,0.34990264911308633
68.06875238365903,0.2954424540011452,0.02161687674181338,18.530003732711666,6.6958264162292965e-34,0.2954424540011453
68.18550729385517,0.25667152549843364,0.014051930034530471,18.659617038855508,5.676070665506742e-34,0.2566715254984336
67.9128370243051,0.22133308516571412,0.01310934909012439,18.644876153144658,4.322336895911045e-34,0.2213330851657141
66.27750021192608,0.18333278262036637,0.01365310326328286,18.625664051851878,3.7415046485844645e-34,0.18333278262036629
65.32603559549037,0.15711257664995645,0.013137439636387045,18.609053741370378,3.500508447738938e-34,0.15711257664995626
64.09325429613946,0.13462993791443556,0.012274064563964137,18.607190042817084,3.4146088474306835e-34,0.13462993791443575
62.53653925733897,0.11457194066359956,0.011341855860649099,18.6103126818221,3.892450539044744e-34,0.11457194066359905
60.58169413389017,0.09615354744487546,0.010421704399123917,18.614592682837582,4.144983447746425e-34,0.09615354744487521
58.08335797994032,0.07860322212563423,0.00954103824486595,18.619589631522093,5.520156318862999e-34,0.07860322212563409
54.77221666341829,0.061165535288895956,0.008792580766538273,18.621490147735177,7.744399414578282e-34,0.06116553528889581
50.14515070212064,0.04305956415491551,0.0083545688033693,18.614350452358124,1.0508233781658587e-33,0.04305956415491554
43.18485640852517,0.023878470223651627,0.007955210479427599,18.60349885272499,2.0054197336280368e-33,0.02387847022365173
31.639979424809756,0.005523987356200623,0.006556842683085498,18.613113228358547,4.0558373193509044e-33,0.005523987356200624
23.368904429809596,0.0015790969148017598,0.0009721267411176257,18.962329584408625,1.0048929649277445e-32,0.0015790969148017269
23.985094175833787,0.00041145548278869273,0.0011525200255397378,18.801713507417517,7.37700238296358e-33,0.00041145548278869425
22.05080772802134,0.00043611493043243865,0.0013609953920560784,18.786704260799258,6.47946364483142e-33,0.00043611493043243924
22.35217223075868,0.00044445486690677894,0.0007299985958808111,18.831649625511663,7.364574374808127e-33,0.0004444548669067744
22.40548281302885,0.00035672409921552544,0.0004707034876788527,18.8646851556692,6.830514992252214e-33,0.00035672409921553753
22.686400133510954,0.0005824830374188016,0.0011932073859753413,18.79791156960627,7.11026686814536e-33,0.0005824830374187859
22.87422104311025,0.0002044358762369536,0.0011761021429401554,18.79867098809057,6.49487332502339e-33,0.00020443587623695462
22.505700452610455,0.00034818288720104667,0.0006579840180464723,18.841525163416698,7.40749792300808e-33,0.0003481828872010496
22.03912882283866,0.0005287754910212715,0.0006523656982425059,18.842906859606494,6.855915283087577e-33,0.0005287754910212727
22.06622522313326,0.0004027033755776168,0.0007261365973659998,18.834243017168355,6.256796172103235e-33,0.00040270337557760626
22.06353870350177,0.0003711983473519705,0.0007189459424869751,18.832521908754863,6.78533571268041e-33,0.000371198347351974
21.70415909466743,0.00045563875897552307,0.0009519162497247084,18.81203834156728,7.157825514327725e-33,0.00045563875897551337
22.07945221463561,0.000443464236240976,0.0007437280278506971,18.83056428820581,6.407679852527588e-33,0.0004434642362409721
22.00853791548999,0.0004974847979831586,0.0006374916187658702,18.840367481149677,6.83239715976735e-33,0.0004974847979831567
22.302218278706967,0.00045300687707680365,0.0009636025230675385,18.81193224038804,7.089705490460895e-33,0.0004530068770768175
22.30556132156119,0.00034624688836553796,0.0011076823437492329,18.802480961253085,6.442771703737095e-33,0.0003462468883655294
22.28520943789966,0.0004581482366578166,0.0006750612484283397,18.839440706399827,6.900127792293994e-33,0.00045814823665780085
22.60772285063774,0.00036781573879991866,0.000704808499268741,18.83702079809129,6.377885200019034e-33,0.0003678157387999215
22.59459516434788,0.0003351256152384324,0.0007135906392061141,18.836473997885175,6.959562154000407e-33,0.0003351256152384335
22.127118381530938,0.0003741063450683933,0.0008963092892127442,18.817866650965005,6.486556617451653e-33,0.00037410634506840053
22.233831464721106,0.0004030113803654109,0.0007445241523612572,18.831099279918636,6.791524171177352e-33,0.0004030113803654051
22.168120678011345,0.0005109032847087865,0.0007326641727505943,18.83142530960118,5.7867635171563205e-33,0.0005109032847088003
22.61384756666054,0.0004120054476144388,0.0005885442623604017,18.84716807754581,6.587841807192502e-33,0.0004120054476144609
22.939910072366814,0.00030088257770700315,0.000750089832795806,18.831878974486436,6.201905694554186e-33,0.0003008825777069779
22.298015444491107,0.00037603423535095967,0.0008286244931228662,18.82376169233467,6.225643459668236e-33,0.0003760342353509511
